doc_id,accident_id,text,event_polarity,topic_id
2992,748,System troubleshooting also found a discrepancy with the wiring to the left main landing gear wheel speed transducers...the electrical connector for the number 1 (left outboard) and the No. 2 (left inboard) wheel speed transducer were swapped.,NEGATIVE,3
2993,748,"The mechanic who reconnected the flexible hydraulic hoses, detailed in his written statement ""I disconnected the hoses and capped them and separated them to the individual sides so not to cross them, during the installation. Today I was notified that hoses were crossed, at the time I believed I installed them correctly.""",NEGATIVE,-1
2994,748,"The NTSB determined that the probable cause of this incident was maintenance personnel’s ""inadequate inspection of the aircraft…in that they did not properly diagnose discrepancies in the antiskid braking system.""",NEGATIVE,-1
2995,748,"The NTSB determined that the probable cause of the incident was ""the misrouted and reversed antiskid wiring by vendor maintenance personnel leading to the runway excursion.""",NEGATIVE,-1
2996,748,"Contributing factors to the incident included the operator’s maintenance procedures for the dual tachometer replacement, which were unclear to the vendor’s maintenance personnel.",NEGATIVE,-1
2997,748,The NTSB’s investigation of this incident found that the inboard and outboard tachometer wires on the left main landing gear were cross-connected.,NEGATIVE,3
2998,748,"As a result, when the inboard tire began to skid, there was a reduction in the hydraulic pressure to the outboard brake instead of the inboard brake, causing a loss of braking on the outboard wheel.",NEGATIVE,-1
2999,748,"Also, the hydraulic pressure to the inboard brake increased, causing it to fully skid and fail.",NEGATIVE,-1
3000,748,the loss of braking action on the left main landing gear due to the cross connection of the wheel speed tachometer wires that was caused by inadequate maintenance performed on the airplane during the installation of the main landing gear.,NEGATIVE,3
3001,748,inadequate maintenance performed on the airplane during the installation of the main landing gear.,NEGATIVE,3
3002,748,the cross connection of the wheel speed tachometer wires that was caused by inadequate maintenance performed on the airplane during the installation of the main landing gear.,NEGATIVE,3
3003,749,"United Airlines flight 2477, a Boeing 737-8, N27290, experienced a runway excursion while exiting runway 27 onto taxiway SC at the George Bush Intercontinental Airport (IAH), Houston, Texas. The left main landing gear (main landing gear) departed the paved surface and contacted a concrete structure that was recessed into the ground, resulting in its separation.",NEGATIVE,0
3004,749,"During the turn onto the taxiway, he felt the fuselage and rudder/brake pedals begin to shake violently.",NEGATIVE,5
3005,749,He then reapplied aggressive brake pressure and the shaking resumed.,NEGATIVE,5
3006,749,The airplane slid off the runway and the left main landing gear tires and nose wheels tires entered the grass before the airplane came to a rest with its left wing low.,NEGATIVE,-1
3007,749,"A postaccident examination of the accident site revealed that the left main landing gear tires had impacted a large concrete “manhole” designed as an electrical junction box for lights/utilities at the airport. As a result of the impact, the left main landing gear separated from the airplane at the fuse pins near the rear spar as designed to prevent more severe damage to surrounding structures.",NEGATIVE,3
3008,749,"The airplane came to rest on the left engine nacelle, left winglet, and after fuselage and sustained substantial damage to the left wing and after fuselage.",NEGATIVE,-1
3009,749,The right turn to exit the runway was initiated at about 39 kts groundspeed and the aircraft departed the end of the paved surface at about 22 kts (figure 4).,NEGATIVE,9
3010,75,"a McDonnell Douglas MD-88, N941DL, operating as Delta flight 1966, experienced inflight turbulence while on approach to Hartsfield Jackson Atlanta International Airport (ATL), Atlanta, Georgia.",NEGATIVE,0
3011,75,"within a few minutes the airplane ""dropped severely.""",NEGATIVE,2
3012,750,"On April 3, 2024, about 08:20 eastern daylight time, Southwest Airlines (SWA) flight 4273, a Boeing 737-700, experienced turbulence while enroute between Louis Armstrong New Orleans International Airport (MSY), New Orleans, Louisiana and Orlando International Airport (MCO), Orlando, Florida. Of the 5 crew and 140 passengers onboard, one flight attendant and one passenger sustained serious injuries, and one flight attendant sustained minor injuries.",NEGATIVE,0
3013,750,The flight did not provide specific information about the developing weather cell the aircraft penetrated to encounter the accident turbulence.,NEGATIVE,4
3014,750,"The investigation found that while the target number of aircraft for the sector was set at 20 (down from 23 due to increased complexity), the controller had significantly more aircraft on the frequency in the timeframe surrounding the accident.",NEGATIVE,-1
3015,750,The controller’s workload was further increased due to technical limitations with the temporary very high frequency (VHF) communications antenna the air route traffic control center was relying on to communicate with traffic after the primary VHF antenna was rendered inoperative in a fire in October 2023.,NEGATIVE,4
3016,750,"This caused a delay of transmission by 600 milliseconds round trip, resulting in clipped communication with a number of aircraft on the frequency.",NEGATIVE,-1
3017,750,The controller described that these limitations required him to issue multiple repeated calls to multiple aircraft on the frequency increasing his workload and frequency congestion.,NEGATIVE,-1
3018,751,1646:26 The flight crew of SWR17K reported to Local Controller Two that they were rejecting their take-off for traffic on the runway.,NEGATIVE,-1
3019,752,"experienced an uncontained high pressure turbine engine failure and inflight shutdown (IFSD) of the No. 1 (left) engine shortly after reaching their assigned flight altitude of FL310 following departure from the Singapore Changi Airport, Singapore",NEGATIVE,-1
3020,752,"Upon landing, ground inspection of the No.1 engine revealed damage to the airplane",NEGATIVE,-1
3021,752,missing material from the left side thrust reverser cowling,NEGATIVE,-1
3022,752,The high pressure turbine stage 1 after blade retainer presented a 360-degree circumferential fracture surface adjacent to the rabbet undercut fillet and the outboard retainer arm was missing (Figure 1).,NEGATIVE,15
3023,752,Fractography revealed the crack initiated in the upper collet radius at a single point of origin which corresponded to a surface connected anomaly that measured 0.005 inches by 0.015 inches by 0.0005 inches (Figure 2).,NEGATIVE,6
3024,752,"The fracture surface contained an area of intergranular fracture morphology with visible beach marks, consistent with hold-time fatigue growth and the remaining fracture surface was consistent with overload fracture (Figure 2).",NEGATIVE,6
3025,752,"The fracture surface contained an area of intergranular fracture morphology with visible beach marks, consistent with hold-time fatigue growth and the remaining fracture surface was consistent with overload fracture (Figure 2).",NEGATIVE,6
3026,752,"In February 2025, the data analytic tool alerted on an operational engine, the engine was removed and a detailed ultrasonic inspection resulted in a positive crack indication",NEGATIVE,-1
3027,753,"On May 25, 2024, about 0744 Pacific daylight time, Southwest Airlines (SWA) flight 746, a Boeing 737-8, N8825Q, experienced a rudder control system anomaly while operating as a Title 14 Code of Federal Regulations Part 121 scheduled domestic passenger flight from Phoenix Sky Harbor International Airport (PHX), Phoenix, Arizona to the Metro Oakland International Airport (OAK), Oakland, California.",NEGATIVE,0
3028,753,"However, when cleared for takeoff and while turning onto the runway, after transitioning to rudder pedal steering, the captain noticed momentary stiffness in the rudder pedals.",NEGATIVE,5
3029,753,"The captain said that shortly after reaching their cruise altitude, and while flying through some light chop, the aircraft began to experience “a small amount of Dutch roll”.",NEGATIVE,5
3030,753,"During the replacement and functional testing of the PCU, maintenance found a damaged bearing in the forward end of the upper input control rod.",NEGATIVE,-1
